ch1 ,ch2
4.072761648,5.096971645
4.073117422,5.097696423
4.073137422,5.097706423
4.073207425,5.097946428
4.073227425,5.097956429
4.073452335,5.09807949
4.073497231,5.098347058
4.073607234,5.09841706
4.073617234,5.098477062
4.073999598,5.099006875
4.074008064,5.099236881
4.074125511,5.099306882
4.074222033,5.099526888
4.074328692,5.099633084
4.074448695,5.099646691
4.074488696,5.1000067
4.074508698,5.100086702
4.074838705,5.100336708
4.074898707,5.100366709
4.074928708,5.100736518
4.075091329,5.100786519
4.075526328,5.101344808
4.075558524,5.10139678
4.075578524,5.101426335
4.075588524,5.101426428
4.076269588,5.101676341
4.076288341,5.101696342
4.076288566,5.101986349
4.076478346,5.102107933
4.076980512,5.102496161
4.077078161,5.102606164
4.077317605,5.102676166
4.077398169,5.102736168
4.078082243,5.102893692
4.078082945,5.102906361
4.07815606,5.102931752
4.078192947,5.103081755
4.078632758,5.103621769
4.078642759,5.103751572
4.07870276,5.103821574
4.07889908,5.103891575
4.079412577,5.10408158
4.07948808,5.104171582
4.07950258,5.104221584
4.079506967,5.104291585
4.079862589,5.104621394
4.079922591,5.104831399
4.079992392,5.104851399
4.080002762,5.104976345
4.080672409,5.105171407
4.080842213,5.105541216
4.080912417,5.105571217
4.081032218,5.105811223
4.081474719,5.106191032
4.081510285,5.106261034
4.081532231,5.106401037
4.081624695,5.10650104
4.082074894,5.10691105
4.082111616,5.10692105
4.082152045,5.10701117
4.082162046,5.107350861
4.082252869,5.107540866
4.082253345,5.107930676
4.082282869,5.107960676
4.08232287,5.107970676
4.083056827,5.108075638
4.083066827,5.108285643
4.083076828,5.108355645
4.083110586,5.108665453
4.083387456,5.108975461
4.083427457,5.109025462
4.083427538,5.109245467
4.083467457,5.109565275
4.084268637,5.109675278
4.084327279,5.109705279
4.08438728,5.110005286
4.084405084,5.11017529
4.085037097,5.110455097
4.0851871,5.110515099
4.085227101,5.110595101
4.085247158,5.110664484
4.085337104,5.11097593
4.085428671,5.111025931
4.085437106,5.111035932
4.085447106,5.111178122
4.086256966,5.111655804
4.086477752,5.111675748
4.086597555,5.111735749
4.086677557,5.111785751
4.086907563,5.11216556
4.087086895,5.11217556
4.087156231,5.112245562
4.08719757,5.112435566
4.087407375,5.112735374
4.087427376,5.112764224
4.087477702,5.112912664
4.087487377,5.112970031
4.087552477,5.113720157
4.087572339,5.113958288
4.08764234,5.113970165
4.087712342,5.114029613
4.087933168,5.114789984
4.087933292,5.114839985
4.087943168,5.114979989
4.088103172,5.114989989
4.088358557,5.115119992
4.088443801,5.115269796
4.088463801,5.115559803
4.088563804,5.115629805
4.08879381,5.11582934
4.088835986,5.115859811
4.088863811,5.115948243
4.088873811,5.116089616
4.089293622,5.116569628
4.089393624,5.116699631
4.089433625,5.116709631
4.089493627,5.116759633
4.089873436,5.117129442
4.089883437,5.117259446
4.089916627,5.117319446
4.089935225,5.11736144
4.090551162,5.117370268
4.090553453,5.117410269
4.090865683,5.117543369
4.090909655,5.117640075
4.091544946,5.118080086
4.091743082,5.11825009
4.091773083,5.118729902
4.092163093,5.118835242
4.092494511,5.119534681
4.092635857,5.119564681
4.092710553,5.119574681
4.092738907,5.119804687
4.092918691,5.120274499
4.092928691,5.1203045
4.092978692,5.120354501
4.09298888,5.120444503
4.093518506,5.120864513
4.093538506,5.121034318
4.09370851,5.121055035
4.093811523,5.121104319
4.094158322,5.121244323
4.094178322,5.121284324
4.094202061,5.121424328
4.094233403,5.121684334
4.094878139,5.12193414
4.094915192,5.121936551
4.0949153,5.122034143
4.094958141,5.122064143
4.09530815,5.122504154
4.095323386,5.122633957
4.095368152,5.123433777
4.095617958,5.123633782
4.095898785,5.12396379
4.095918785,5.124164213
4.095928786,5.124253598
4.095946703,5.124373601
4.096059609,5.12476361
4.09609961,5.124849769
4.096129611,5.124963523
4.096129969,5.124983616
4.096584381,5.125548388
4.096616977,5.12559839
4.096654383,5.125688392
4.096720355,5.126098202
4.096885223,5.126298207
4.096895209,5.126438211
4.097115214,5.126468211
4.097442976,5.126678016
4.09773503,5.127438036
4.097805031,5.127517837
4.097895034,5.127597839
4.097935035,5.127657695
4.098414847,5.128207854
4.098474848,5.128497662
4.098520908,5.128607664
4.098591552,5.128736629
4.09936424,5.12885767
4.099414671,5.128897671
4.099431151,5.129197479
4.099634477,5.12926748
4.099929768,5.12964749
4.099944522,5.129687491
4.0999931,5.129807494
4.100079903,5.129877496
4.100464297,5.1300574
4.1005243,5.130147302
4.100744304,5.130197303
4.100814306,5.130417309
4.101464122,5.130747117
4.101504123,5.130817119
4.101584125,5.131107126
4.101644126,5.131137127
4.102049095,5.131761901
4.102108897,5.131871904
4.102188899,5.131941905
4.102198899,5.132011907
4.102758914,5.132721725
4.102759026,5.132771726
4.102818914,5.133051733
4.102838915,5.133111734
4.103149543,5.133571546
4.103219545,5.133651548
4.103319547,5.133701549
4.103329547,5.133727781
4.103879361,5.133841553
4.103910666,5.133841642
4.103919363,5.134301364
4.103929362,5.134311364
4.104119367,5.134651372
4.104129367,5.134745955
4.104299371,5.134771375
4.104389373,5.13496118
4.104709182,5.135211186
4.104755517,5.135251187
4.104839185,5.135271188
4.104859185,5.135301189
4.105179193,5.135601196
4.105199194,5.135650997
4.10543156,5.135670998
4.105439,5.135751
4.105659005,5.135861003
4.105669005,5.135931004
4.105699006,5.136261012
4.105709006,5.136371015
4.106264604,5.136955788
4.1062946,5.137075791
4.1063146,5.137525602
4.106404602,5.137705607
4.106760563,5.138075616
4.106854614,5.13810544
4.106899295,5.138625429
4.106944616,5.138983338
4.107075239,5.139135242
4.10708524,5.139208539
4.107105246,5.139208982
4.107148931,5.139275246
4.107485249,5.139505251
4.10750525,5.139655256
4.107555251,5.13973653
4.107565251,5.139867707
4.108155066,5.140142882
4.108195067,5.140165068
4.10833507,5.140205069
4.108335164,5.140225069
4.108425073,5.140544485
4.108440252,5.140804884
4.108674879,5.141014889
4.108814882,5.141314896
4.109554701,5.141509277
4.109584701,5.14151306
4.109714704,5.141544702
4.109764969,5.141564702
4.109964711,5.142104716
4.110064713,5.142204518
4.110094715,5.14227452
4.110264518,5.142464525
4.110440301,5.142570306
4.110470303,5.142570411
4.110490303,5.142770311
4.110520303,5.142870314
4.111040316,5.14311012
4.111050316,5.143170121
4.111100118,5.143270123
4.111150119,5.143506024
4.111800135,5.143630132
4.111820136,5.143670133
4.111939938,5.143700134
4.112039941,5.143859938
4.112209945,5.144449953
4.112302368,5.144499954
4.112303107,5.144519955
4.112339948,5.144539955
4.112829761,5.145129769
4.112853194,5.145379776
4.113009766,5.145429777
4.113039766,5.145529579
4.113789585,5.145772451
4.113799585,5.145779585
4.113849586,5.145819587
4.113949589,5.145839587
4.11401959,5.146239658
4.114039591,5.1463494
4.114059591,5.146386187
4.114199594,5.146389401
4.114489402,5.146659407
4.114554654,5.14677941
4.114609405,5.146899413
4.114679407,5.147109419
4.115184917,5.147923377
4.115414184,5.148123182
4.115421106,5.148543192
4.115554187,5.148693198
4.116073998,5.148797775
4.116234004,5.148822999
4.116446507,5.148883001
4.116584012,5.149083006
4.116794018,5.149658769
4.116873819,5.149832824
4.116894736,5.149842825
4.117063824,5.150312836
4.11769364,5.150662645
4.117853644,5.150682851
4.117857521,5.150802648
4.117863644,5.15089265
4.118563461,5.151115231
4.118713465,5.15125572
4.118773467,5.151582482
4.11893347,5.151782995
4.119233478,5.152232284
4.119503284,5.152272285
4.119668585,5.152687019
4.119683289,5.153042104
4.120373106,5.153372112
4.120433107,5.153432114
4.120443108,5.153452114
4.120463108,5.153602118
4.120870195,5.153731921
4.12094292,5.154201932
4.121016272,5.154241933
4.121072923,5.154421938
4.121578715,5.154517519
4.121728519,5.154597521
4.12177852,5.154877528
4.121868563,5.154987531
4.122458537,5.155107534
4.122498538,5.155125243
4.122508538,5.155137535
4.122508636,5.155207537
4.122638341,5.155617346
4.122698343,5.155699772
4.122718343,5.155727349
4.122838346,5.155737349
4.123038021,5.155883007
4.123088352,5.156037357
4.123248356,5.15615336
4.123268357,5.156257162
4.123608166,5.15653717
4.123658166,5.156727174
4.123698167,5.156897178
4.123718168,5.157196986
4.123848991,5.157586996
4.124088997,5.157606996
4.124108998,5.157632384
4.124188937,5.157726999
4.124521977,5.158116808
4.124528808,5.158206811
4.12459881,5.15831082
4.124658812,5.158312673
4.124948819,5.158676622
4.125031594,5.158745345
4.125038621,5.158846627
4.125168624,5.159006922
4.125557699,5.159651405
4.125593593,5.159652406
4.125736484,5.159681409
4.125783598,5.15984141
4.126363408,5.160121417
4.126420984,5.160161418
4.126473416,5.160341222
4.126500103,5.160441225
4.126953227,5.16104104
4.126963228,5.161101041
4.126986805,5.161150918
4.127103231,5.161401048
4.127897836,5.161621054
4.127920542,5.161930861
4.127923051,5.161980866
4.127953052,5.162010864
4.128643374,5.162130867
4.128852875,5.16225087
4.128862874,5.162460875
4.128932876,5.162520897
4.128992878,5.162970687
4.129062879,5.163010689
4.129116813,5.163060689
4.129282685,5.163160692
4.129682695,5.163340696
4.129771801,5.163341296
4.129832698,5.1634607
4.129852699,5.1635005
4.130252509,5.163660504
4.130322596,5.163736709
4.13032332,5.163770507
4.130372512,5.164040514
4.130957285,5.164695289
4.130962872,5.164815292
4.130984143,5.164885293
4.130987286,5.164965295
4.1315771,5.165225102
4.131587101,5.165395106
4.131587828,5.165476588
4.131737104,5.16554511
4.13236712,5.165745115
4.132367206,5.165785116
4.13237692,5.165915119
4.132476923,5.165984921
4.132666927,5.166654937
4.132756929,5.166675252
4.132801437,5.166694938
4.132806931,5.167024746
4.132908606,5.167134749
4.132937754,5.167274753
4.133017756,5.167294754
4.133027756,5.167424757
4.133070414,5.167724564
4.133087758,5.167854567
4.133147759,5.167894568
4.13315776,5.167924569
4.133607571,5.168424381
4.133691619,5.168704388
4.133703387,5.168724389
4.133867577,5.168844392
4.134597395,5.169064397
4.134607396,5.169234201
4.134617396,5.169264202
4.134667397,5.169294203
4.134773179,5.170059071
4.13481318,5.170168983
4.134852981,5.170458991
4.134882982,5.170657598
4.135522997,5.170948803
4.135532998,5.170998804
4.135592999,5.171058805
4.135593156,5.171608819
4.135883626,5.171998628
4.135913627,5.172258635
4.135942662,5.172278635
4.135953628,5.172328637
4.136483442,5.172908451
4.136523442,5.172998454
4.136623445,5.173178458
4.136663446,5.17325846
4.137393333,5.173478265
4.137453265,5.173578268
4.137465957,5.1736515
4.137536154,5.17367827
4.137813274,5.174248084
4.137843275,5.174278085
4.137873276,5.174468089
4.137890791,5.174518091
4.137904097,5.174958102
4.137924097,5.174958409
4.137934098,5.174967902
4.137954098,5.175107905
4.138491524,5.175387912
4.138641099,5.175437669
4.138643915,5.175517915
4.138714234,5.175537916
4.139181524,5.175972686
4.139208762,5.176094975
4.139228688,5.176662503
4.139356462,5.176872508
4.139439514,5.177172515
4.139449649,5.17737252
4.139509516,5.177423151
4.139605583,5.177512324
4.140039329,5.17770234
4.140151922,5.177942335
4.140159332,5.178007056
4.140169332,5.178362145
4.140314947,5.178940757
4.140340156,5.178992161
4.140380158,5.179191966
4.140420158,5.179241967
4.140829969,5.17936197
4.140854166,5.17937197
4.14086997,5.179401971
4.140909971,5.179611976
4.14127998,5.179831981
4.141329981,5.179971785
4.141448076,5.18018179
4.141769792,5.180211791
4.141939796,5.180921608
4.141989797,5.18100161
4.142018518,5.181111613
4.142119801,5.181301618
4.142210423,5.18138162
4.142230424,5.181451621
4.142350426,5.181591425
4.142390428,5.181831431
4.142715394,5.182186398
4.14285488,5.182206399
4.142892718,5.182406477
4.1429254,5.182496206
4.143395211,5.182916217
4.143437937,5.182926217
4.143555215,5.183116222
4.143569468,5.183236025
4.144173376,5.183366028
4.144245032,5.183556032
4.144280562,5.183726036
4.144339116,5.183966043
4.144914849,5.184375853
4.145034852,5.184385853
4.145082995,5.184455855
4.145083289,5.18467586
4.145564665,5.184885665
4.145684669,5.184925666
4.145834672,5.184928921
4.145914674,5.184995668
4.146076002,5.185535682
4.146151587,5.185625483
4.146164927,5.185735487
4.146224681,5.185745691
4.146681711,5.186220039
4.146684594,5.186235499
4.146704493,5.18624568
4.146870393,5.186277278
4.147094503,5.186395503
4.147114503,5.186545346
4.147274307,5.186605308
4.147316075,5.18669531
4.147330088,5.187510089
4.147341587,5.187620092
4.147350108,5.187680093
4.14739009,5.18769521
4.147880102,5.187920099
4.147939903,5.187954919
4.147973395,5.188069904
4.148089907,5.188119905
4.148319912,5.188849922
4.148369914,5.189429737
4.148409915,5.189499738
4.148549918,5.189649742
4.148760544,5.189999551
4.148800545,5.190009551
4.148840546,5.190319559
4.148910547,5.19039288
4.149540658,5.190749369
4.149640366,5.191029376
4.149720367,5.191139397
4.149750368,5.19158919
4.15010321,5.191959199
4.150241201,5.192109203
4.150271206,5.192299008
4.150291202,5.192352613
4.15081735,5.192489012
4.150821015,5.192521445
4.150829484,5.192749019
4.150865587,5.192998825
4.15143265,5.193478837
4.151470832,5.193518838
4.151580834,5.193708843
4.151690837,5.193838646
4.152065685,5.194632604
4.152125606,5.194653425
4.152145607,5.194703426
4.15226561,5.195003434
4.152563028,5.195373443
4.152576438,5.195473245
4.152576741,5.195713251
4.152596438,5.195913256
4.152655719,5.196103261
4.152677261,5.19647307
4.152687261,5.196633074
4.152767265,5.196863306
4.153537082,5.197482895
4.153627084,5.197492896
4.153746887,5.197522896
4.153873981,5.197842904
4.154588933,5.198038828
4.154636711,5.19807271
4.15466671,5.19809271
4.154736711,5.198122711
4.154826766,5.198612723
4.154836536,5.198702726
4.154843085,5.199066372
4.154916716,5.199127669
4.155007538,5.19968235
4.155017539,5.199782352
4.15505754,5.199972357
4.15506754,5.199982358
4.155208364,5.200152361
4.155387042,5.200172362
4.15544817,5.200263407
4.155513188,5.200472169
4.156251365,5.201281539
4.15632295,5.201466953
4.156362951,5.201586956
4.156372952,5.201616957
4.156732961,5.201996766
4.156752961,5.202046767
4.15678302,5.202205998
4.156783932,5.202206771
4.157288918,5.202776786
4.157391298,5.202806587
4.157432778,5.202885194
4.157442778,5.202916589
4.1574903,5.203066592
4.1575136,5.203076593
4.157563601,5.203086593
4.157593602,5.203316599
4.157773407,5.204017288
4.157823408,5.20408195
4.157843408,5.204356425
4.15791341,5.204546229
4.158024233,5.204786235
4.158264239,5.204936239
4.15828424,5.20497624
4.15830424,5.204986845
4.158454244,5.205446051
4.158528546,5.205496053
4.158544265,5.205586055
4.158587133,5.205596055
4.159054059,5.20576132
4.159214062,5.205936063
4.159274064,5.206255872
4.159304065,5.206515878
4.159719654,5.206731662
4.159729655,5.206737968
4.159789656,5.206931467
4.159809656,5.206991469
4.160449472,5.207141473
4.160599476,5.207151473
4.160619477,5.207181474
4.160679478,5.207561483
4.160954775,5.207921292
4.161053592,5.207951293
4.161139289,5.208081296
4.16115929,5.208135433
4.161729304,5.208492831
4.161749305,5.208525751
4.161772749,5.208541107
4.161799702,5.208561108
4.162040414,5.208948316
4.162079113,5.20905112
4.162170227,5.209121122
4.162389121,5.209351127
4.16275893,5.209510932
4.162878933,5.209620934
4.163038937,5.209704697
4.163128939,5.209770938
4.163608751,5.209960943
4.163648752,5.210030944
4.163788755,5.210040945
4.163908758,5.210170948
4.164098763,5.210910766
4.164148764,5.210930767
4.164168765,5.21105057
4.164188765,5.21107057
4.164224545,5.211755546
4.164247945,5.211795702
4.164314348,5.211855349
4.164324348,5.211885349
4.164634356,5.212095355
4.164734358,5.212105356
4.164844361,5.212195357
4.164874362,5.212205357
4.164974364,5.212885174
4.165028828,5.212923422
4.165064366,5.213085179
4.165124368,5.213185182
4.165824185,5.213395187
4.165854382,5.213415187
4.165953988,5.213584997
4.166059496,5.213624993
4.166293997,5.214434813
4.16642842,5.214443987
4.166534003,5.214449226
4.166617271,5.214474814
4.167083816,5.214684819
4.167183827,5.214912715
4.16721382,5.215094629
4.167343823,5.215294634
4.167953638,5.215454638
4.16803364,5.215474638
4.168043641,5.215574641
4.168153643,5.215874648
4.168693456,5.216473705
4.168703456,5.216644467
4.168733457,5.216654467
4.168793459,5.216794271
4.169229049,5.217584234
4.16928905,5.217659052
4.169359948,5.217719053
4.169369053,5.217919058
4.169899065,5.218368869
4.169929066,5.218648876
4.169956726,5.218728878
4.170039431,5.218848881
4.170778887,5.219338693
4.170968692,5.219428219
4.170978692,5.219488697
4.171013042,5.219938708
4.171768512,5.220108512
4.171775431,5.220168514
4.171808513,5.220198514
4.172018518,5.220198725
4.172129488,5.220558623
4.172148608,5.220588524
4.172158522,5.220648526
4.172228523,5.22066828
4.172458529,5.220798529
4.17249853,5.220898332
4.17250833,5.221028335
4.172538331,5.221138338
4.173118345,5.221548348
4.173218348,5.221688188
4.17329835,5.221968158
4.17331835,5.22202816
4.173765333,5.222208164
4.173768183,5.222368168
4.173858164,5.222794348
4.173868175,5.222867981
4.17451376,5.223402753
4.174663763,5.223532756
4.174693764,5.223562359
4.174703764,5.223732762
4.174833767,5.224391022
4.174853768,5.224502581
4.17493377,5.224822588
4.175053573,5.225082395
4.175284399,5.225322401
4.175304479,5.225612408
4.175464403,5.225622408
4.175510544,5.225662409
4.175814212,5.225892215
4.17581435,5.225952216
4.175847371,5.226132221
4.175928394,5.226272225
4.176464354,5.226752036
4.176484228,5.226772036
4.176520914,5.226792037
4.176594231,5.226992042
4.177184046,5.227651858
4.177304049,5.227821863
4.177433852,5.227860889
4.177553855,5.228231673
4.177589991,5.228461705
4.177674678,5.22851168
4.17773468,5.22854168
4.177784681,5.228841688
4.178368964,5.228977514
4.178374495,5.229131495
4.178404496,5.229241498
4.1785445,5.2293415
4.178968599,5.229907094
4.178969469,5.229927094
4.17899947,5.230137099
4.179009471,5.2301771
4.179810111,5.230497109
4.179840111,5.230506007
4.179850111,5.230627111
4.179860112,5.230766915
4.18016992,5.231456932
4.18031948,5.231457041
4.180409189,5.231506733
4.180429926,5.231666737
4.181077885,5.231785633
4.181179744,5.231806741
4.181189745,5.231886743
4.18119623,5.231996745
4.181659557,5.23218675
4.181719558,5.232446557
4.181729558,5.232509336
4.181812865,5.23259656
4.182009565,5.232836566
4.182081363,5.233006815
4.182107092,5.233166375
4.182159569,5.233468377
4.182769384,5.233846391
4.182782986,5.234476207
4.182849386,5.23459621
4.182991845,5.234746214
4.18328566,5.23525833
4.183370019,5.235271738
4.183640026,5.235273524
4.183670026,5.235356029
4.18442205,5.23583162
4.184454805,5.235981624
4.184514807,5.236008792
4.184784813,5.236031625
4.185334627,5.236301632
4.185338485,5.236371633
4.185374628,5.236571438
4.185536953,5.23666144
4.186145492,5.237141452
4.186174447,5.237177773
4.186222247,5.237301256
4.186274451,5.237321257
4.18665426,5.237731521
4.186754262,5.237831269
4.186784263,5.237941272
4.186854264,5.237991273
4.187404078,5.23827108
4.187444079,5.238341082
4.187514081,5.238361082
4.187544081,5.238491086
4.188104012,5.2390609
4.188133896,5.2390709
4.188173897,5.239430909
4.188323901,5.23949091
4.189003718,5.239790718
4.189013718,5.239830719
4.189043719,5.23987072
4.189058348,5.240040724
4.189403728,5.240540536
4.189433728,5.240620538
4.189565901,5.240730541
4.189633733,5.240950546
4.189819318,5.241585324
4.189834855,5.241895329
4.189839318,5.24194533
4.189986446,5.241955331
4.190419332,5.242135135
4.190489334,5.242255138
4.190529135,5.24235514
4.190569136,5.242445143
4.190908337,5.242575146
4.1909746,5.243153642
4.190999147,5.243264963
4.191059148,5.243284964
4.191788967,5.243464968
4.191818967,5.244144785
4.191908969,5.244244788
4.191918969,5.244264788
4.192029792,5.244934604
4.192095434,5.245064608
4.192099794,5.245289912
4.192259598,5.24529002
4.193029418,5.245654422
4.193069418,5.245844427
4.19312942,5.245914429
4.19314942,5.245944429
4.193779436,5.246544244
4.193799236,5.247220461
4.19385974,5.247484068
4.19393924,5.247544069
4.194490158,5.247844077
4.194540075,5.24797388
4.194560077,5.248033881
4.194619877,5.248043881
4.194675658,5.248848661
4.194685658,5.249038665
4.19472526,5.249072677
4.194766926,5.249088667
4.195095668,5.249438675
4.195198911,5.249458675
4.195275672,5.249498477
4.195277722,5.249508487
4.195645482,5.24962848
4.195695483,5.249728482
4.195745484,5.249864205
4.195825486,5.250068491
4.196286013,5.250818309
4.196345299,5.251388124
4.196405301,5.251428124
4.196475302,5.251478126
4.197006136,5.252078779
4.197029685,5.252277945
4.197056137,5.252357947
4.197155939,5.252407949
4.197645951,5.252757957
4.197675952,5.252817759
4.197685952,5.25327777
4.197815956,5.253327771
4.198615775,5.253577778
4.198648165,5.253777584
4.198765586,5.253797583
4.19880558,5.253837584
4.199115588,5.254117591
4.199169643,5.254367597
4.199365594,5.254427401
4.199392719,5.2544574
4.199541178,5.254652669
4.199561178,5.254873189
4.199661181,5.254973191
4.199691181,5.255053194
4.200409939,5.255323
4.200421,5.255433003
4.2004793,5.255503005
4.200541003,5.255853013
4.201190819,5.255963016
4.20126082,5.256172821
4.201320822,5.256271767
4.201330822,5.256492829
4.201740832,5.25692264
4.201760813,5.25732265
4.201780833,5.257522404
4.201810834,5.257632657
4.20200355,5.257833283
4.202031958,5.257903284
4.202051497,5.258142012
4.202181463,5.258193291
4.202562293,5.258983111
4.202582294,5.259119465
4.202602294,5.259143115
4.202643683,5.259512924
4.203112927,5.259902934
4.203182929,5.259972936
4.203202929,5.259982936
4.203275364,5.259983026
4.203692741,5.260092939
4.203742743,5.260128434
4.203812744,5.260172741
4.203863196,5.260271806
4.204147711,5.260887717
4.204267715,5.260947719
4.204317716,5.261137523
4.204327716,5.261167525
4.204747526,5.261437531
4.204755054,5.26150195
4.204877533,5.261527533
4.20490753,5.261617535
4.205187538,5.261657536
4.205214028,5.261687538
4.205311027,5.261707537
4.205327341,5.261917343
4.205557758,5.262337353
4.205577347,5.262357373
4.205617348,5.262603579
4.205667349,5.262647161
4.206268378,5.262887167
4.206407168,5.263037171
4.206467169,5.263037263
4.206557171,5.263297177
4.206867179,5.263522616
4.206976982,5.263656986
4.206996982,5.26367699
4.207076984,5.263766988
4.207476994,5.264246801
4.207536996,5.264346803
4.207656999,5.264426805
4.207657502,5.264516807
4.208244714,5.265186624
4.208316815,5.265196624
4.208416817,5.265406629
4.208476819,5.265575402
4.208762406,5.26628141
4.208842407,5.266631419
4.20894241,5.266731221
4.209002411,5.266831223
4.209642227,5.266951226
4.209662228,5.267181232
4.209702228,5.267371237
4.20974223,5.267401238
4.21015224,5.267731046
4.210202041,5.267791047
4.210302043,5.267801047
4.210332044,5.267811048
4.210671267,5.268121055
4.210682053,5.268211094
4.21095206,5.268350861
4.211001861,5.268360861
4.211128614,5.268760872
4.211161865,5.268860874
4.211271867,5.269090881
4.211361869,5.269091164
4.211991685,5.269570692
4.212041687,5.269614031
4.212061687,5.269670694
4.212101688,5.269690694
4.212632825,5.269830698
4.212821506,5.269850699
4.212906697,5.270030503
4.212911508,5.270250508
4.213271517,5.270620517
4.21339152,5.270640518
4.21342152,5.270660518
4.213521323,5.270810322
4.214054581,5.270986106
4.214066812,5.271016106
4.214086296,5.271308084
4.214178562,5.271336114
4.214197119,5.271835927
4.214286921,5.271915929
4.214336923,5.272005931
4.214356923,5.272198744
4.215022677,5.272615746
4.21503636,5.272635746
4.21505694,5.272729423
4.215064172,5.27276575
4.215526752,5.273115758
4.215566753,5.27318576
4.215706756,5.273285563
4.215851543,5.273445567
4.216296571,5.273935594
4.216306572,5.274075382
4.216326572,5.274104809
4.216396574,5.27410492
4.216906386,5.274135743
4.217176393,5.274285387
4.217196393,5.274365389
4.21720555,5.27437539
4.217486401,5.274895202
4.217516401,5.27516521
4.217606204,5.275505218
4.217616204,5.275579998
4.218376023,5.27601503
4.218436024,5.276085032
4.218466025,5.276115033
4.218496026,5.276185034
4.218551806,5.276679806
4.21871181,5.276689806
4.218741811,5.276709806
4.218791812,5.276908503
4.219198952,5.277319821
4.219201622,5.277429624
4.219205096,5.277479626
4.219373302,5.277589628
4.219601632,5.27808964
4.219684846,5.278409449
4.219711635,5.278559452
4.219714114,5.278629454
4.219942461,5.278909461
4.219974582,5.27926927
4.219981064,5.279369272
4.220052263,5.27967928
4.220103085,5.279799083
4.220140244,5.279919086
4.220183087,5.279979087
4.220193088,5.279999088
4.220263089,5.280429099
4.220289609,5.280509101
4.220338261,5.280618903
4.220563097,5.280628903
4.221183473,5.281028913
4.221392917,5.281078914
4.22141018,5.281098915
4.221452919,5.281228918
4.221682724,5.281458724
4.221692724,5.281538726
4.221742726,5.281548726
4.2217507,5.281826498
4.221868508,5.282194521
4.22193851,5.28245881
4.22195851,5.282614332
4.221988511,5.282704334
4.222250032,5.282754502
4.222299339,5.282844338
4.222328466,5.28293434
4.222379341,5.283147982
4.22273915,5.28338596
4.22275915,5.28340841
4.222769151,5.283814162
4.222770561,5.284023967
4.22355897,5.284212589
4.223618972,5.284313974
4.223651911,5.284413977
4.223668973,5.284453977
4.224068983,5.284613981
4.224198786,5.284883788
4.224428792,5.284893788
4.224448792,5.285013791
4.224708799,5.285392959
4.224838802,5.285769524
4.224863535,5.28577361
4.224944537,5.285863612
4.225555462,5.286053617
4.22557862,5.286103618
4.225588621,5.286133619
4.225768857,5.286463427
4.22596843,5.286853437
4.22597843,5.286873438
4.225982838,5.286913438
4.226528453,5.286933439
4.22721322,5.28698922
4.227218462,5.28699922
4.227283222,5.287199025
4.227293222,5.28732898
4.22762303,5.28778904
4.227647715,5.288128848
4.227653031,5.288468856
4.227693032,5.28861886
4.228173864,5.289358678
4.228221994,5.28943868
4.228323668,5.289518682
4.228468543,5.289588684
4.229016806,5.289868491
4.229073486,5.290078499
4.229203489,5.290328502
4.22923349,5.290408504
4.229953308,5.290488306
4.230073311,5.290508315
4.230173313,5.290586942
4.230273316,5.290648367
4.230568507,5.291268127
4.230873131,5.291441786
4.230883131,5.291496603
4.230903131,5.291618134
4.231213139,5.291828139
4.23127314,5.291898141
4.231343142,5.291908141
4.231381704,5.292038145
4.231702951,5.292677961
4.231782953,5.292812568
4.231792953,5.292812795
4.231823711,5.292987768
4.232144274,5.293632743
4.232148811,5.293772547
4.232158742,5.294012553
4.232278745,5.294162556
4.232829214,5.294412562
4.232838559,5.294472564
4.23289856,5.294699705
4.232910419,5.29471237
4.23331506,5.294852373
4.233348372,5.294920848
4.233378372,5.294970299
4.233388373,5.294972376
4.233888385,5.295752196
4.233989582,5.295762196
4.23406819,5.295872199
4.234118191,5.296042246
4.234868009,5.296662018
4.234878009,5.296694284
4.234997337,5.29672202
4.234998012,5.296902024
4.235647828,5.297581841
4.235742553,5.297591842
4.235807833,5.297631842
4.235847833,5.297771846
4.236487649,5.298011652
4.236524609,5.298221657
4.236527651,5.298281658
4.236547651,5.298431662
4.237340631,5.298911474
4.23736707,5.298921474
4.237397472,5.29914148
4.237427472,5.299721294
4.237634077,5.299997081
4.237694079,5.300047081
4.23774408,5.300117083
4.237794081,5.300177085
4.238004086,5.300476892
4.238014091,5.300546894
4.238023887,5.300586895
4.238083888,5.300766899
4.238703904,5.300976904
4.238763905,5.301109216
4.238803906,5.301276712
4.238842585,5.301416716
4.238874528,5.301546719
4.238994531,5.301566719
4.239014532,5.30159672
4.239202936,5.301756724
4.239374541,5.302536543
4.23944353,5.302996495
4.239444435,5.30313993
4.239444543,5.30320636
4.239465363,5.303556407
4.239495364,5.303946178
4.239631027,5.30407543
4.239675169,5.304286186
4.239745991,5.304795999
4.239785992,5.304796119
4.239794696,5.304826
4.239795992,5.304868799
4.240276004,5.305282146
4.240362706,5.305345813
4.240396007,5.305475816
4.240456008,5.305615819
4.24120952,5.306240594
4.241219667,5.306660604
4.241271275,5.306670605
4.24138059,5.30685612
4.241497477,5.307220418
4.241531415,5.30730042
4.241535248,5.307530426
4.241611894,5.307550427
4.242091428,5.30809024
4.242121229,5.308220243
4.24216123,5.308310245
4.242301233,5.308440249
4.243091053,5.308830058
